MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1770888660,           2026-02-12 09:31:00,           2026-02-12 03:31:00,      3.460000,     11.053000,         10.576000,                    98.200656,      0.958000
                1770889260,           2026-02-12 09:41:00,           2026-02-12 03:41:00,      3.460000,     11.017000,         10.525000,                    97.645665,      0.958000
                1770889860,           2026-02-12 09:51:00,           2026-02-12 03:51:00,      3.460000,     10.981000,         10.484000,                    97.184177,      0.959000
                1770890460,           2026-02-12 10:01:00,           2026-02-12 04:01:00,      3.460000,     10.927000,         10.462000,                    96.858861,      0.958000
                1770891060,           2026-02-12 10:11:00,           2026-02-12 04:11:00,      3.460000,     10.873000,         10.459000,                    96.709775,      0.959000
                1770891660,           2026-02-12 10:21:00,           2026-02-12 04:21:00,      3.460000,     10.864000,         10.393000,                    96.079415,      0.958000
                1770892260,           2026-02-12 10:31:00,           2026-02-12 04:31:00,      3.460000,     10.801000,         10.386000,                    95.874212,      0.958000
                1770892860,           2026-02-12 10:41:00,           2026-02-12 04:41:00,      3.460000,     10.746000,         10.350000,                    95.419706,      0.958000
                1770893460,           2026-02-12 10:51:00,           2026-02-12 04:51:00,      3.460000,     10.728000,         10.305000,                    94.965032,      0.958000
                1770894060,           2026-02-12 11:01:00,           2026-02-12 05:01:00,      3.460000,     10.710000,         10.271000,                    94.612036,      0.958000
                1770894660,           2026-02-12 11:11:00,           2026-02-12 05:11:00,      3.460000,     10.638000,         10.259000,                    94.343037,      0.959000
                1770895260,           2026-02-12 11:21:00,           2026-02-12 05:21:00,      3.460000,     10.620000,         10.205000,                    93.807050,      0.958000
                1770895860,           2026-02-12 11:31:00,           2026-02-12 05:31:00,      3.460000,     10.565000,         10.191000,                    93.558168,      0.958000
                1770896460,           2026-02-12 11:41:00,           2026-02-12 05:41:00,      3.460000,     10.538000,         10.151000,                    93.132192,      0.958000
                1770897060,           2026-02-12 11:51:00,           2026-02-12 05:51:00,      3.460000,     10.502000,         10.091000,                    92.503845,      0.957000
                1770897660,           2026-02-12 12:01:00,           2026-02-12 06:01:00,      3.460000,     10.447000,         10.079000,                    92.275050,      0.958000
                1770898260,           2026-02-12 12:11:00,           2026-02-12 06:11:00,      3.460000,     10.402000,         10.030000,                    91.729752,      0.957000
                1770898860,           2026-02-12 12:21:00,           2026-02-12 06:21:00,      3.460000,     10.338000,         10.062000,                    91.884493,      0.958000
                1770899460,           2026-02-12 12:31:00,           2026-02-12 06:31:00,      3.460000,     10.320000,         10.035000,                    91.599257,      0.958000
                1770900060,           2026-02-12 12:41:00,           2026-02-12 06:41:00,      3.470000,     10.311000,          9.973000,                    91.014105,      0.957000
                1770900660,           2026-02-12 12:51:00,           2026-02-12 06:51:00,      3.460000,     10.247000,          9.958000,                    90.740792,      0.957000
                1770901260,           2026-02-12 13:01:00,           2026-02-12 07:01:00,      3.460000,     10.192000,          9.954000,                    90.587191,      0.958000
                1770901860,           2026-02-12 13:11:00,           2026-02-12 07:11:00,      3.460000,     10.155000,          9.908000,                    90.090138,      0.957000
                1770902460,           2026-02-12 13:21:00,           2026-02-12 07:21:00,      3.460000,     10.137000,          9.889000,                    89.879303,      0.957000
                1770903060,           2026-02-12 13:31:00,           2026-02-12 07:31:00,      3.460000,     10.119000,          9.855000,                    89.532343,      0.958000
                1770903660,           2026-02-12 13:41:00,           2026-02-12 07:41:00,      3.460000,     10.082000,          9.868000,                    89.572370,      0.958000
                1770904260,           2026-02-12 13:51:00,           2026-02-12 07:51:00,      3.460000,     10.073000,          9.850000,                    89.390028,      0.958000
                1770904860,           2026-02-12 14:01:00,           2026-02-12 08:01:00,      3.460000,     10.073000,          9.857000,                    89.453554,      0.957000
                1770905460,           2026-02-12 14:11:00,           2026-02-12 08:11:00,      3.460000,     10.046000,          9.912000,                    89.895469,      0.957000
                1770906060,           2026-02-12 14:21:00,           2026-02-12 08:21:00,      3.460000,     10.092000,          9.953000,                    90.365202,      0.957000
                1770906660,           2026-02-12 14:31:00,           2026-02-12 08:31:00,      3.460000,     10.137000,         10.060000,                    91.433490,      0.958000
                1770907260,           2026-02-12 14:41:00,           2026-02-12 08:41:00,      3.460000,     10.146000,         10.121000,                    92.007391,      0.958000
                1770907860,           2026-02-12 14:51:00,           2026-02-12 08:51:00,      3.460000,     10.146000,         10.195000,                    92.680106,      0.958000
                1770908460,           2026-02-12 15:01:00,           2026-02-12 09:01:00,      3.460000,     10.192000,         10.294000,                    93.681389,      0.958000
                1770909060,           2026-02-12 15:11:00,           2026-02-12 09:11:00,      3.470000,     10.219000,         10.320000,                    93.977625,      0.958000
