station_id	station_name	date	air_temp	atmos_pres	sea_pres	altimeter	precip
USW00003991	DENTON MUNICPAL AP	2025-01-09 22:00:00	0.6	994.5	1018.2	1017.9	1
USW00003991	DENTON MUNICPAL AP	2025-01-09 23:00:00	0.6	994.9	1018.6	1018.3	0.5
USW00003991	DENTON MUNICPAL AP	2025-01-10	0.8	994.9	1018.7	1018.3	1.8
USW00003991	DENTON MUNICPAL AP	2025-01-10 01:00:00	0.8	995.05	1018.8	1018.45	1.6
USW00003991	DENTON MUNICPAL AP	2025-01-10 02:00:00	0	995.5	1019.5	1018.96	0.925
USW00003991	DENTON MUNICPAL AP	2025-01-10 03:00:00	0	996.44	1020.4	1019.9	0.425
USW00003991	DENTON MUNICPAL AP	2025-01-10 04:00:00	0	995.5	1019.3	1019	0.5
USW00003991	DENTON MUNICPAL AP	2025-01-10 05:00:00	0	995.35	1018.9	1018.8	0.5
USW00003991	DENTON MUNICPAL AP	2025-01-10 06:00:00	-0.2	994.566666666667	1018.2	1017.96666666667	0.14
USW00003991	DENTON MUNICPAL AP	2025-01-10 07:00:00	-0.6	994.633333333333	1018.5	1018.03333333333	0.133333333333333
USW00003991	DENTON MUNICPAL AP	2025-01-10 08:00:00	-0.85	994.7	1018.5	1018.1	0.15
USW00003991	DENTON MUNICPAL AP	2025-01-10 09:00:00	-1.1	994.766666666667	1018.5	1018.16666666667	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 10:00:00	-1.1	994.9	1018.8	1018.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 11:00:00	-1.1	995.425	1019.4	1018.9	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 12:00:00	-1.05	995.8	1019.6	1019.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 13:00:00	-0.6	996.2	1020.1	1019.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 14:00:00	0	996.5	1020.4	1020	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 15:00:00	0.7	997.2	1020.9	1020.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 16:00:00	1.1	997.425	1021.3	1020.925	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 17:00:00	1.7	997.5	1021.2	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 18:00:00	1.7	995.8	1019.5	1019.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 19:00:00	2.2	995.5	1019.2	1019	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 20:00:00	2.2	995.5	1019	1019	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 21:00:00	3.05	995.85	1020	1019.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 22:00:00	2.8	996.5	1020.2	1020	0
USW00003991	DENTON MUNICPAL AP	2025-01-10 23:00:00	1.1	996.8	1020.6	1020.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-11	1.1	997.5	1021.2	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 01:00:00	0	997.5	1021.4	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 02:00:00	-1.1	997.5	1021.4	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 03:00:00	-1.7	997.5	1021.4	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 04:00:00	-3.3	997.2	1021	1020.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 05:00:00	-5	996.5	1020.5	1020	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 06:00:00	-5.6	995.5	1019.4	1019	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 07:00:00	-7.8	995.2	1018.9	1018.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 08:00:00	-7.12	994.96	1018.8	1018.36	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 09:00:00	-6.7	994.5	1018.3	1017.9	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 10:00:00	-5.6	993.5	1017.4	1016.9	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 11:00:00	-7.2	993.2	1017	1016.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 12:00:00	-8.9	992.5	1016.4	1015.9	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 13:00:00	-6.1	992.5	1016.2	1015.9	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 14:00:00	-4.4	992.9	1016.6	1016.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 15:00:00	1.1	992.9	1016.6	1016.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-11 16:00:00	3.3	992.2	1015.9	1015.6	0
